"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"Hdgfl1",0,0,0,0,0,0
"Hdgfl2",3559.34475508,3438.43251852,4689.28892336,4281.56138642,4244.24366192,3323.85628562
"Hdgfl3",9698.15772548,10695.76038126,11490.86744752,11508.70494554,10820.95892134,10398.14689168
"Hdhd2",4973.49990072,5941.78005694,6261.8801799,6352.7702098,5466.94002134,4999.15012816
"Hdhd3",144.24001272,194.01999376,286.55998244,233.8200167,188.0200036,163.8099935
"Hdhd5",116.09063194,134.5178914,133.74166298,180.89388866,151.46137952,170.26543242
"Hdlbp",9582.89269202,12086.83384974,14112.65576876,10600.3717996,11823.39200166,10332.62204554
"Hdnr",3.06000586,0,0,0,5.07998778,0
"Hdx",1578.0400314,1780.45009296,1667.44007654,1968.29004966,1832.82001406,1899.25994076
"Heatr1",2265.31794548,2885.46007426,2596.60993584,2400.68006308,2196.98003768,1969.40514656
"Heatr3",2412.05899566,2588.97996204,2661.69681418,2660.78999112,2667.11002034,2351.84000054
"Heatr4",6.44001316,0,0,10.84000932,0,4.14000412
"Heatr5a",870.71989556,1063.75993562,1173.9300517,1045.22990184,980.8699488,914.12996192
"Heatr5b",3593.7399186,4609.46010384,4664.2599669,4347.82000708,4333.47987484,3503.89996552
"Heatr6",1045.80702344,916.6209477,981.45790974,1226.95732186,1215.46803506,517.90856976
"Heatr9",0,0,0,0,0,0
"Hebp1",1161.22000748,1324.70998302,1474.24089052,1559.98231924,1386.29356112,1121.23998596
"Hebp2",184.50001554,199.42002794,204.51996842,171.88001692,180.259987,137.46000804
"Heca",2985.73999788,3366.63983476,3169.32003944,2845.78010712,2866.18002824,2625.77998816
"Hectd1",10776.60008852,12367.94337748,11191.42164206,10742.46034518,12041.34011644,10210.32787402
"Hectd2",1533.01454748,1927.9860461,2322.07740598,918.88368398,1196.23794998,1773.39338014
"Hectd2os",34.9275134,91.29697616,52.44258772,19.42252132,23.74345264,28.64108368
"Hectd3",3444.81475054,3353.48729326,4302.98313254,4635.53981662,3871.39184054,3330.45770272
"Hectd4",1391.04866426,15507.9519716,5768.79321266,1573.71908388,3581.85447288,1731.79479724
"Hecw1",1767.4886195,1102.68975198,2287.5965902,1390.8927214,2122.12117616,1450.31345762
"Hecw2",5269.3998286,5589.30003468,7864.94012986,7205.4201756,6794.0200303,6808.2599516
"Heg1",1628.0525265,2260.4467949,2536.67642,2900.65485198,2698.57084762,2635.12009206
"Helb",318.88000716,349.17995064,459.9485214,477.13994196,437.14004286,383.38000512
"Hells",236.91998112,313.80001552,250.88004904,380.08000304,334.5199624,324.5600172
"Helq",115.0258957,218.3751647,151.58503834,123.66005462,137.37094494,144.7166588
"Helt",18.40000104,6.07998468,12.58001514,14.2200115,0,7.0799962
"Helz",600.76155656,2464.73449106,1782.94885518,2743.50041456,2252.53261338,2324.60812598
"Helz2",577.17985362,672.1938751,711.59946968,637.5164048,567.34706732,346.3141608
"Hemgn",0,0,0,0,0,4.08000306
"Hemk1",109.66689714,201.48279652,146.27486996,174.52318586,83.58915408,123.55669072
"Henmt1",55.49010212,65.5008336,78.38519242,84.51373758,88.68858264,101.29256604
"Hepacam",3699.29488258,4063.81606688,5315.89559504,5074.38174636,3764.61747564,3902.38343532
"Hepacam2",23.11996848,23.6999886,31.08001056,40.40001072,33.70002,21.17999856
"Heph",356.05994618,449.8602152,335.46999488,388.00322622,358.4199362,343.41996814
"Hephl1",0,0,0,0,0,8.27997224
"Herc1",7448.32488592,6336.64089992,4149.4149593,7331.06511744,18260.5613309,8189.03136224
"Herc2",15762.56028502,16786.39849662,29101.9037733,25168.53085878,19139.52801844,21661.96184682
"Herc3",926.78870308,616.37990764,898.71835662,599.2048816,777.36744392,803.5729913
"Herc4",901.71613424,2032.16033508,907.425588,991.28998912,866.68045366,2482.24091164
"Herc6",1340.64904282,922.69001694,1393.46277636,943.10775086,1599.98323346,1758.43426908
"Herpud1",3172.58002602,3450.23993692,3668.23993428,4346.00003594,3509.77993538,3358.69998662
"Herpud2",3156.52002246,3483.02455002,2006.07428736,2289.10705668,3257.71775964,3258.04002084
"Hes1",412.88000012,494.30001918,547.47998578,515.57999918,469.51999974,403.5200126
"Hes2",0,0,0,0,0,0
"Hes3",11.6200028,0,41.14000788,44.50000896,20.27998858,25.63998282
"Hes5",461.6924673,338.9599956,706.14637012,452.36685524,368.6813268,243.11999454
"Hes6",0,331.16001886,460.60411124,612.95387972,454.0027206,456.00000824
"Hes7",20.6211528,27.7341408,22.48854732,13.46757084,0,13.88834424
"Hesx1",0,0,0,0,0,0
"Hexa",2554.03712912,3302.15637216,3390.11945344,2860.19606416,2617.93531664,2124.80335704
"Hexb",5564.70964866,6946.14576924,7345.57051866,7507.39467186,6722.53809078,6627.92977992
"Hexdc",1128.97264578,1150.79094276,1480.2526722,1655.59208028,1511.59310932,1515.39216836
"Hexim1",3036.0500208,3199.6200051,4043.1699897,3259.2300261,3130.1500299,2210.0199819
"Hexim2",342.86001306,288.32002218,380.37998208,485.07998356,357.98002828,342.29997716
"Hey1",2757.36000306,3161.5599824,3811.35990446,3506.805917,3222.23027104,2623.5800962
"Hey2",283.78002604,259.99998692,286.38002524,251.34003116,252.97997312,257.55999472
"Heyl",214.03995934,297.3800425,387.05996074,356.3200309,284.47997214,263.60000974
"Hfe",173.6400312,219.7199624,252.8499692,275.71998672,221.3000152,260.0200244
"Hfm1",192.360121,154.99000676,179.97200988,250.74945698,202.14998056,221.28000464
"Hgd",0,0,0,0,0,0
"Hgf",875.40458528,930.19153342,951.16747564,912.27003646,821.54781002,990.15205106
"Hgfac",0,0,36.28003428,0,0,0
"Hgh1",102.44015304,135.96021414,144.37638752,316.19181366,143.4809322,212.48492432
"Hgs",2133.23916386,2522.2405575,2654.18951766,2252.57459206,2519.82440936,1295.11798594
"Hgsnat",3448.22004002,3550.3999374,3997.34996204,4525.5000392,4172.27000516,4117.29992504
"Hhat",50.44004142,43.62004904,60.724994,63.30002534,45.7399807,45.37000222
"Hhatl",502.85999214,383.97999184,739.13999438,947.05998564,689.07998496,585.83998134
"Hhex",110.46003412,129.22000328,148.7000114,111.32002636,106.93998864,111.6799886
"Hhip",691.19997232,1067.55992432,1062.25995314,849.0600478,1003.13995548,745.49996798
"Hhipl1",804.05996418,664.85426944,793.4000081,1338.9999769,1088.8399876,1067.86004236
"Hhipl2",47.68000298,55.9200135,41.96000344,31.17998096,37.81999662,24.259998
"Hhla1",0,0,3.0600336,0,5.93999672,3.8800086
"Hibadh",2826.79880516,3619.7998881,3541.44680396,3628.27880474,3232.88308034,3125.69871598
"Hibch",908.38002312,1068.49998318,1032.07001606,1048.00000306,931.87997044,947.64003122
"Hic1",97.28000352,56.80030226,158.49998632,101.63998414,94.56013892,45.61998018
"Hic2",445.8307882,562.05864028,744.58779628,546.44064396,718.79813544,500.34058588
"Hid1",6160.56012998,5916.43999036,7949.24997106,7749.54996274,6760.80993822,5408.03996736
"Hif1a",3655.34122404,2357.19251318,5585.52181028,3692.5114583,4442.8581573,3810.71839348
"Hif1an",4520.81189116,4723.36154112,4991.58648452,4466.88555856,4243.94302136,3860.46168104
"Hif3a",2.75791206,0,20.15851206,414.4970223,24.88581156,16.64884692
"Higd1a",2833.75832116,3385.520715,4642.29689192,3555.87114144,3187.21991296,3624.2148068
"Higd1b",128.1200096,117.87999664,153.5799939,130.0600021,121.0800034,141.30000832
"Higd1c",0,0,0,0,0,0
"Higd2a",2319.59999376,2278.08000288,3238.21999584,3314.99999952,2826.32000112,2206.75999536
"Hikeshi",1182.2104942,649.79400034,934.58196796,1867.20257424,787.50944738,1331.10003058
"Hilpda",199.69999768,213.940012,298.4800126,361.32001268,292.6400058,256.53998704
"Hinfp",291.59206064,530.7495742,527.79341082,312.57903458,589.37717196,530.72147924
"Hint1",4911.98004504,5393.70011844,6284.97991392,6132.38002632,5702.38009644,5180.2800906
"Hint2",337.8614531,236.26013178,343.19748814,292.19637706,147.93795,177.23401432
"Hint3",627.7399778,622.98000544,748.53577926,619.45999192,690.80998564,612.20000652
"Hip1",2441.51481446,2359.61186826,3277.3152183,1980.78857048,2090.65510636,841.64355574
"Hip1r",5256.3736886,4873.00598564,7281.38601934,7458.24787484,6076.60640488,4717.52352196
"Hipk1",5474.19244704,6331.58246996,7048.66378514,4489.9072492,5829.73551864,4787.40224188
"Hipk2",122.49650492,129.40532632,231.07155292,140.80039314,95.11631732,75.96566782
"Hipk3",2824.30612306,2584.30726152,4880.24882786,3816.7208739,6404.35879684,9016.54851116
"Hipk4",126.310024,39.25150538,89.92671592,36.1443795,41.96501684,47.95176338
"Hira",3798.52790578,4423.70601686,2512.72032278,4997.28423994,2329.07732478,2251.75446036
"Hirip3",1016.28830304,1368.98069436,1355.32338988,1707.8755298,1409.63987634,1273.668513
"Hivep1",8630.10313078,8611.20926696,9086.7569016,6807.42418532,7060.35523602,5699.69158876
"Hivep2",7370.05596328,6780.2021342,15244.08813516,8310.53539564,10833.21232216,3843.74321464
"Hivep3",4144.65236748,2527.05351532,3750.22540678,2571.1185899,489.19582694,2016.68027522
"Hjurp",6095.3758347,6165.0113362,6171.85998716,6197.72301296,5865.71006152,5625.7047544
"Hjv",54.42000096,51.50000544,47.39999784,134.3399928,75.70000776,122.79998328
"Hk1",17639.08069292,17824.24755704,24314.35087466,23781.0625016,20861.58931638,16974.9983349
"Hk1os",33.59977664,40.27228044,36.1155991,47.68960604,38.01706404,37.30163572
"Hk2",189.94005056,256.9399806,260.11998926,218.47996948,230.85996228,226.73995324
"Hk3",63.1800282,99.57559974,101.96253318,112.1908413,55.11526734,64.31806644
"Hkdc1",922.7400257,613.2800095,831.16095838,1421.81999846,1172.69001164,1142.28003802
"Hlcs",862.32130496,395.00936272,1192.99362096,1176.98632366,808.6126627,786.07439344
"Hlf",16934.6534764,15824.87843482,17565.12512952,21400.91538884,19470.44905552,18857.2855784
"Hltf",1903.17003754,2506.7400323,2391.81998476,2362.6400171,2096.19994266,2211.49996988
"Hlx",17.23999512,13.839989,45.13998236,26.5200204,20.27998612,17.11999008
"Hm629797",0,0,0,0,0,0
"Hmbox1",575.86894656,255.0410609,345.33998358,167.88899886,894.79716156,301.47564084
"Hmbs",426.57570892,470.228541,767.8704919,743.82866002,586.51395518,414.5359125
"Hmces",312.67359356,399.58784874,342.37382352,88.96534078,203.7801161,193.00641698
"Hmcn1",447.3400492,422.75999276,459.06004718,556.19998892,525.6801418,499.7398374
"Hmcn2",54.1398538,57.53998172,78.39991556,137.99991044,77.92004222,89.15998268
"Hmg20a",6086.56997226,6645.18998336,7564.56998762,7535.19002144,6835.0900236,5711.79001422
"Hmg20b",492.99612092,262.93229658,804.10317818,767.0530344,617.49646996,452.76671978
"Hmga1",1712.47036714,1446.58396194,2376.01155904,2102.84175974,1841.4796179,1364.25957614
"Hmga1b",654.4601295,574.84334496,1006.0894422,793.23679962,737.83406028,561.26343786
"Hmga2",15.2300296,14.2800324,0,6.1100208,16.980027,14.1600174
"Hmga2-ps1",58.84001376,28.54000736,48.51744448,48.01999744,45.91998624,46.6999904
"Hmgb1",5724.83639418,6289.44441232,6957.58417824,6656.48099554,6040.79483234,6124.93930536
"Hmgb1-ps1",60.0013796,53.99136392,42.25801468,63.52234932,77.08676664,45.2992366
"Hmgb1-ps11",0,0.407997,0,0.37499706,0.10200546,0
"Hmgb1-ps2",266.13722736,288.10021536,249.75419808,360.41765112,356.2518384,246.43490136
"Hmgb1-ps3",118.24394976,130.34860704,127.8522816,136.3732188,132.75216552,126.96698232
"Hmgb1-ps4",65.6481923,73.5485448,71.1181585,74.4224699,79.6527236,66.9052129
"Hmgb1-ps5",24.29576072,25.8890258,31.75976124,39.42320118,39.87890516,26.62808682
"Hmgb1-ps6",22.66531344,23.79155856,24.45313024,23.66828464,22.15171728,22.61125328
"Hmgb1-ps7",87.739848,122.45804208,104.38530912,126.40712256,160.76073888,83.76431616
"Hmgb1-ps8",8.08395116,14.09423976,11.19230408,11.86890992,15.43501908,8.97325928
"Hmgb1-ps9",27.8953728,32.2057143,41.6743272,32.5983129,32.1193617,32.4918105
"Hmgb1-rs16",2.84000448,6.11999584,7.7999959,7.59999852,4.02000496,12.51999782
"Hmgb1-rs17",8.20437984,9.51657984,13.41105336,7.70053392,6.56066952,10.65310056
"Hmgb1-rs18",0,0,0,0,0,0
"Hmgb1l",2.04000028,0,0,0,0,0
"Hmgb2",141.0654924,188.81293968,177.88342932,59.46933384,198.9479556,142.50474
"Hmgb3",1021.5591816,934.04001876,1131.2840728,1724.61079404,1614.1639118,1599.92985868
"Hmgb3-ps",0,0,0,0,0,0
"Hmgb4",0,0,0,0,0,3.88000568
"Hmgb4os",0,2.03999796,0,0,0,0
"Hmgcl",425.71891352,545.63148056,668.45625866,718.75895068,521.91079322,432.4131503
"Hmgcll1",1392.67998818,1704.5759888,1554.77995442,1753.0180387,1669.85898552,1479.24825218
"Hmgcr",9101.25463204,9331.69175422,11241.87539536,8883.3322066,7860.39801666,7799.66878304
"Hmgcs1",5816.5260726,15680.37180094,14591.99629682,13066.56681492,14182.6698648,14781.34241062
"Hmgcs2",269.7600312,370.680023,466.5000228,359.2799756,254.1199948,179.4000152
"Hmgn1",2035.68774218,2853.44811994,2779.02722648,2857.93433426,2463.85879338,2358.35111382
"Hmgn2",2214.51139208,2991.52336782,1456.8059427,1664.32154268,1505.88499334,2643.18886604
"Hmgn2-ps",242.0983474,350.41163704,297.98485314,386.78229322,296.80346674,290.8021067
"Hmgn2-ps1",40.34161998,39.70007622,39.06897264,50.6429082,59.99374944,31.65505542
"Hmgn2l6",0.28999938,0,0,0,0,0
"Hmgn3",2895.99319734,2971.124626,3131.59852332,3605.71866918,3285.56235322,3158.15901406
"Hmgn5",434.13998784,653.5399876,539.09000636,499.39001476,450.74999212,432.87998684
"Hmgxb3",2948.06511554,3052.72704434,3662.17565234,3415.68065552,3039.12355334,2477.680396
"Hmgxb4",1032.81425772,1281.92844026,1356.30216042,1494.73289054,1325.12301662,1284.8197835
"Hmmr",64.14000432,64.7800048,95.50975784,80.99501088,73.47994808,88.31975488
"Hmox1",242.8999875,234.20000952,268.49999454,279.48000414,261.75999534,204.35998614
"Hmox2",2846.55405526,3497.0956888,3809.62139212,4038.85226832,3700.48391286,3096.70928228
"Hmx1",0,0,0,0,0,0
"Hmx2",0,2.03999928,0,0,0,0
"Hmx3",0,0,0,0,0,0
"Hnf1a",0,2.0400084,0,0,0,0
"Hnf1aos1",2.03999834,0,0,0,0,0
"Hnf1aos2",0,0,0,0,0,0
"Hnf1b",55.73998842,33.1800099,90.80001432,51.83999498,43.04001374,0
"Hnf4a",0,0,0,0,0,0
"Hnf4aos",0,0,0,0,0,0
"Hnf4g",0,2.04,4.08,0,0,0
"Hnmt",1585.16817524,1668.63998668,1748.4097808,1923.56664704,1729.33997296,1738.47997772
"Hnrnpa0",5183.41998564,5505.92001024,6358.83997944,7456.74001436,6387.86001932,5738.26002308
"Hnrnpa1",7009.20932878,8015.74245794,8912.10432052,8527.19515792,8133.08481848,8136.57186476
"Hnrnpa1l2-ps",4.74299568,6.54743016,8.91233424,10.5106848,4.49200864,7.51732984
"Hnrnpa1l2-ps2",123.6623931,151.29255798,131.46922224,153.49320558,140.22972954,133.70584752
"Hnrnpa2b1",4074.90618906,4575.43934692,3943.16893832,4141.55664146,3962.15381998,4342.15473604
"Hnrnpa3",14820.28314902,17153.922068,17309.2048803,17324.66384488,16833.4759006,15861.00258942
"Hnrnpab",5225.0538729,6335.76917256,6832.81208052,6296.17963602,5861.6151195,5365.66489002
"Hnrnpc",4110.75667038,4894.45044166,5973.6487334,4431.83974482,6406.24009742,4020.93922418
"Hnrnpd",6336.51090388,9481.80032158,9814.48449048,8883.60541656,8786.02450304,9094.9120602
"Hnrnpdl",2527.56868334,10224.6327232,3375.35500004,5778.14003798,3121.56987786,9352.17753278
"Hnrnpf",2618.76392314,2841.0612462,2881.66463096,2856.87756876,2591.90577488,2169.4733959
"Hnrnph1",14342.41728792,21257.02441312,15295.45635542,12942.16938812,13700.978466,10714.70412136
"Hnrnph2",9501.87418094,10691.33684822,10577.21531904,10747.34871206,10276.09322216,9349.47185728
"Hnrnph3",556.17033642,968.50737884,804.18648882,921.66621078,545.41159462,572.80507796
"Hnrnpk",20655.47866216,17682.96809124,23086.43379726,25740.40597294,22689.70061464,19408.8191216
"Hnrnpl",2992.12737492,5331.39776484,8698.3279689,3962.3330096,3935.5331744,2996.56321028
"Hnrnpll",5838.54002464,6262.31995854,6059.6200304,5998.32991696,5947.25986372,5124.79991504
"Hnrnpm",961.90089974,1490.8999056,1025.5263307,1133.96294802,1878.78755264,1563.79331752
"Hnrnpr",6747.48666746,7760.84995938,8204.11701026,8712.82028178,8266.18988192,7783.6404037
"Hnrnpu",14919.05985458,21970.7757774,16922.66249836,14446.56831696,19279.23420458,12884.61003512
"Hnrnpul1",1807.6259987,2679.4490533,4941.2578972,4345.27393794,4876.12505338,2484.2826155
"Hnrnpul2",17050.05714984,19508.98777224,20826.99006648,18475.49004804,18413.2739307,16147.9999734
"Hoatz",6.10000944,11.74000394,2.0399918,14.33999616,4.08000306,12.24000918
"Hoga1",44.25998512,59.26000312,55.37998968,96.38000094,53.02001544,47.59998696
"Homer1",21320.4371573,28126.28296882,21087.71718028,12474.37722514,13991.89367704,11119.31749884
"Homer2",149.53228706,35.8664307,72.46792484,68.1673274,146.27324138,2883.3706861
"Homer3",396.3640617,364.32761806,488.8327728,616.4717001,466.2237937,369.18364426
"Homez",881.23998566,1080.0400369,1073.05996632,1087.41997134,1094.07739846,873.82004326
"Hook1",1934.58019466,2080.7892736,1583.3698903,1663.93599358,2107.46907916,2621.9926713
"Hook2",119.46893074,9.2885613,290.90021774,128.91373098,162.9308424,155.21065824
"Hook3",8047.11242574,8721.29086558,9005.5082014,7823.31545286,8613.7002505,8008.91177182
"Hopx",1055.86229086,1082.55629722,1556.06131632,1416.38250348,1219.20001012,1194.08137286
"Hopxos",21.25774376,5.40366486,16.0786461,7.51748668,0,15.50862412
"Hormad1",0,0,0,0,0,0
"Hormad2",0,0,0,0,0,0
"Hotair",0,0,0,0,0,0
"Hotairm1",0,0,0,1.26266596,0,0
"Hottip",0,0,0,0,0,0
"Hoxa1",0,0,0,4.07998252,0,0
"Hoxa10",0,0,0,0,0,0
"Hoxa11",0,0,0,0,0,0
"Hoxa11os",0,0,0,0,0,0
"Hoxa13",0,0,0,0,0,0
"Hoxa2",0,0,0,0,0,0
"Hoxa3",0,0,0,0,0,0
"Hoxa4",0,0,0,0,0,0
"Hoxa5",0,0,0,0,0,0
"Hoxa6",0,0,0,0,0,0
"Hoxa7",9.76000326,0,0,10.1799813,0,0
"Hoxa9",0,0,0,0,0,0
"Hoxaas2",0,0,0,0,0,2.04002744
"Hoxaas3",0,0,0,0,0,0
"Hoxb1",0,0,0,0,0,0
"Hoxb13",0,0,0,0,0,0
"Hoxb2",0,0,0,0,0,0
"Hoxb3",0,0,0,0,0,0
"Hoxb3os",0,0,0,0,0,0
"Hoxb4",0,0,0,0,0,0
"Hoxb5",0,0,0,0,0,0
"Hoxb5os",0,0,0,0,0,0
"Hoxb6",0,0,0,0,0,0
"Hoxb7",0,0,0,0,0,0
"Hoxb8",0,0,0,0,0,0
"Hoxb9",0,0,0,0,0,0
"Hoxc10",0,0,0,0,0,0
"Hoxc11",0,0,0,0,0,0
"Hoxc12",0,0,0,0,0,0
"Hoxc13",0,0,0,0,0,0
"Hoxc4",0,0,0,0,0,0
"Hoxc5",2.04002016,0,0,0,0,0
"Hoxc6",0,1.02000496,2.03999592,1.90000384,0,0
"Hoxc8",0,0,0,0,0,0
"Hoxc9",0,0,0,0.71998672,0,0
"Hoxd1",0,0,0,2.0400072,4.0800144,0
"Hoxd10",0,0,0,0,0,0
"Hoxd11",0,0,0,0,0,0
"Hoxd12",0,0,0,0,0,0
"Hoxd13",0,0,0,0,0,0
"Hoxd3",0,0,0,0,0,0
"Hoxd3os1",0,0,0,0,0,0
"Hoxd4",0,0,0,0,0,0
"Hoxd8",0,4.08001332,0,0,0,0
"Hoxd9",0,0,0,0,0,0
"Hp",13.7999959,6.580009,9.1800016,0,0,6.9999987
"Hp1bp3",8797.04013264,11165.21651152,4900.34148338,17611.30968118,3526.12313398,13254.87729858
"Hpca",26071.50981446,33051.10593682,41819.82408554,49360.31465248,36498.00424384,26929.497493
"Hpcal1",1055.17221448,596.0425698,754.69189408,706.09468464,617.49379412,1056.55857728
"Hpcal4",59706.67935346,67286.3378228,79001.96165612,64018.34380928,58764.91500218,40048.20182338
"Hpd",0,0,0,0,0,0
"Hpdl",72.17998832,63.95999016,72.3200148,99.58000624,83.35998968,87.8199828
"Hpf1",798.01915928,1745.2500104,818.25818232,1060.97882766,1383.78215014,923.08860002
"Hpgd",264.19999914,417.660012,385.14000888,398.92000896,357.94000242,364.85999352
"Hpgds",588.00002344,822.43999186,760.04003256,795.94004176,752.37001558,712.44003672
"Hpn",149.57999864,122.04001662,115.9000107,80.7199979,88.7199996,80.4599965
"Hprt",8154.23000938,8930.3199977,8864.30999834,9843.22001186,9428.89999014,8709.75000424
"Hps1",840.27926098,542.78842368,964.69082094,1229.02181044,600.53640538,916.38861466
"Hps3",1322.9214948,1331.16623266,1564.31061646,1640.79935776,1581.47722704,1633.34458868
"Hps4",652.15582112,328.34590086,541.99792658,427.2197689,760.7961461,414.57128258
"Hps5",1227.7636827,1358.8765658,1455.47584312,1418.63933842,1227.73987594,1227.79916614
"Hps6",269.21998484,280.27999248,372.76001336,490.99999264,370.42001184,286.40000876
"Hpse",135.13999106,114.37999818,140.37997358,124.95996894,91.34000694,133.18000934
"Hpse2",0,9.3200468,0,16.32015168,0,0
"Hpx",28.28001408,34.80000452,38.18000968,27.82000096,29.51998688,32.42001224
"Hr",706.85914624,1799.82823682,679.9078076,1975.56115424,1408.70101076,2198.04864162
"Hras",4344.64007872,4830.43996962,6763.28005652,6442.33990872,5071.5599826,4109.86001776
"Hrc",32.59999896,19.85998564,41.97999446,33.61999662,25.70001672,36.85999486
"Hrct1",65.02000824,62.27999712,84.37998888,82.1000004,44.800008,26.20000416
"Hrg",0,0,0,0,0,0
"Hrh1",1111.0000244,1088.31989798,1110.3400527,877.32005838,869.83997948,770.77997574
"Hrh2",147.30112008,97.84686462,180.17251004,101.74719442,110.28080128,112.62636166
"Hrh3",3078.14054082,3307.3725974,5475.5723468,5421.75986512,5167.64324398,3915.84434558
"Hrh4",0,0,0,0,4.07999724,0
"Hrk",1973.98003608,2913.51997404,3494.72064708,2854.35995364,2591.6800338,1669.01998536
"Hrnr",10.20008286,0,12.17995812,16.42005486,14.27998176,0
"Hrob",65.5799781,52.06001202,88.54003798,65.41995112,66.4000151,58.86002418
"Hs1bp3",875.57885268,919.23331588,1242.52796172,1140.25937222,1026.73153932,415.79498102
"Hs2st1",1231.58873674,1307.12691296,1997.30814638,1633.05867818,3116.37151356,1449.70290824
"Hs3st1",871.62000672,961.20000656,1243.7200158,1246.8799848,1156.33997894,1079.94001396
"Hs3st2",2941.18550766,3273.85255114,3788.91845774,3250.42859518,2754.59974692,2534.13830512
"Hs3st3a1",116.37996084,128.99996538,159.09999144,184.71003018,181.92003648,171.28000968
"Hs3st3b1",115.44002862,107.57997312,128.73999882,104.4299595,77.1400236,58.25997876
"Hs3st4",3160.95612534,3878.99793468,4494.4413864,4279.74310944,3745.79850708,3399.93857352
"Hs3st5",294.46000144,495.43996276,438.29999308,575.92002718,497.740043,399.3400538
"Hs3st6",0,0,10.03999,24.46000642,0,0
"Hs6st1",3008.71997574,3526.28010784,4423.24007926,4148.49991342,3693.99987628,2900.8599049
"Hs6st2",1126.9904448,3507.54299648,3119.2117325,2589.21374394,3575.13677926,1423.48535284
